id,jurisdiction,label,slot,verdict,basis,has_span,has_cite
07d2b604a058eb4c43b5,BHR,C4,condition,covered,conceptual,0,1
07d2b604a058eb4c43b5,BHR,C4,exception,uncovered,absent,0,0
07d2b604a058eb4c43b5,BHR,C4,temporal,covered,absent,0,0
07d2b604a058eb4c43b5,BHR,C4,consequence,covered,absent,0,0
07f406d590190eb365ac,KWT,C5,addressee,uncovered,absent,0,0
07f406d590190eb365ac,KWT,C5,modality,uncovered,absent,0,0
07f406d590190eb365ac,KWT,C5,action,uncovered,absent,0,0
07f406d590190eb365ac,KWT,C5,scope,uncovered,absent,0,0
07f406d590190eb365ac,KWT,C5,condition,uncovered,absent,0,0
07f406d590190eb365ac,KWT,C5,exception,uncovered,absent,0,0
07f406d590190eb365ac,KWT,C5,temporal,uncovered,absent,0,0
07f406d590190eb365ac,KWT,C5,consequence,uncovered,absent,0,0
08803c4c3dabce30c9d2,KSA,C2,addressee,covered,direct_textual,0,1
08803c4c3dabce30c9d2,KSA,C2,modality,covered,direct_textual,0,1
08803c4c3dabce30c9d2,KSA,C2,action,uncovered,absent,0,0
08803c4c3dabce30c9d2,KSA,C2,scope,uncovered,absent,0,0
08803c4c3dabce30c9d2,KSA,C2,condition,uncovered,absent,0,0
08803c4c3dabce30c9d2,KSA,C2,exception,uncovered,absent,0,0
08803c4c3dabce30c9d2,KSA,C2,temporal,uncovered,absent,0,0
08803c4c3dabce30c9d2,KSA,C2,consequence,uncovered,absent,0,0
08973b3b80d8542c2b50,UAE,C3,addressee,covered,direct_textual,0,1
08973b3b80d8542c2b50,UAE,C3,modality,weaker_modality,direct_textual,0,1
08973b3b80d8542c2b50,UAE,C3,action,partial,direct_textual,0,1
08973b3b80d8542c2b50,UAE,C3,scope,partial,direct_textual,0,1
08973b3b80d8542c2b50,UAE,C3,condition,broader,direct_textual,0,1
08973b3b80d8542c2b50,UAE,C3,exception,covered,absent,0,0
08973b3b80d8542c2b50,UAE,C3,temporal,covered,absent,0,0
08973b3b80d8542c2b50,UAE,C3,consequence,covered,absent,0,0
089b23e75b6624542ffa,OMN,C2,addressee,covered,direct_textual,0,1
089b23e75b6624542ffa,OMN,C2,modality,covered,distributed,0,1
089b23e75b6624542ffa,OMN,C2,action,partial,distributed,0,1
089b23e75b6624542ffa,OMN,C2,scope,covered,distributed,0,1
089b23e75b6624542ffa,OMN,C2,condition,covered,direct_textual,0,1
089b23e75b6624542ffa,OMN,C2,exception,covered,absent,0,0
089b23e75b6624542ffa,OMN,C2,temporal,covered,absent,0,0
089b23e75b6624542ffa,OMN,C2,consequence,covered,absent,0,0
08e218aad754b9455378,KWT,C2,addressee,uncovered,direct_textual,0,1
08e218aad754b9455378,KWT,C2,modality,covered,direct_textual,0,1
08e218aad754b9455378,KWT,C2,action,uncovered,direct_textual,0,1
08e218aad754b9455378,KWT,C2,scope,uncovered,direct_textual,0,1
08e218aad754b9455378,KWT,C2,condition,uncovered,absent,0,1
08e218aad754b9455378,KWT,C2,exception,covered,absent,0,0
08e218aad754b9455378,KWT,C2,temporal,uncovered,absent,0,0
08e218aad754b9455378,KWT,C2,consequence,covered,absent,0,0
0927a1bdee191e124441,KWT,C5,addressee,uncovered,absent,0,0
0927a1bdee191e124441,KWT,C5,modality,uncovered,absent,0,0
0927a1bdee191e124441,KWT,C5,action,uncovered,absent,0,0
0927a1bdee191e124441,KWT,C5,scope,uncovered,absent,0,0
0927a1bdee191e124441,KWT,C5,condition,covered,absent,0,0
0927a1bdee191e124441,KWT,C5,exception,covered,absent,0,0
0927a1bdee191e124441,KWT,C5,temporal,covered,absent,0,0
0927a1bdee191e124441,KWT,C5,consequence,covered,absent,0,0
096c7c923fb1d0e713f1,BHR,C2,addressee,covered,direct_textual,0,1
096c7c923fb1d0e713f1,BHR,C2,modality,broader,direct_textual,0,1
096c7c923fb1d0e713f1,BHR,C2,action,partial,distributed,0,1
096c7c923fb1d0e713f1,BHR,C2,scope,covered,direct_textual,0,1
096c7c923fb1d0e713f1,BHR,C2,condition,uncovered,absent,0,0
096c7c923fb1d0e713f1,BHR,C2,exception,covered,absent,0,0
096c7c923fb1d0e713f1,BHR,C2,temporal,covered,absent,0,0
096c7c923fb1d0e713f1,BHR,C2,consequence,covered,absent,0,0
09c6335f5f5340f628d5,OMN,C5,addressee,uncovered,absent,0,0
09c6335f5f5340f628d5,OMN,C5,modality,uncovered,absent,0,0
09c6335f5f5340f628d5,OMN,C5,action,uncovered,absent,0,0
09c6335f5f5340f628d5,OMN,C5,scope,uncovered,absent,0,0
09c6335f5f5340f628d5,OMN,C5,condition,covered,absent,0,0
09c6335f5f5340f628d5,OMN,C5,exception,uncovered,absent,0,0
09c6335f5f5340f628d5,OMN,C5,temporal,covered,absent,0,0
09c6335f5f5340f628d5,OMN,C5,consequence,covered,absent,0,0
09d1028be2e7f10a946f,BHR,C4,proposition,partial,distributed,0,1
09d1028be2e7f10a946f,BHR,C4,addressee,covered,direct_textual,0,1
09d1028be2e7f10a946f,BHR,C4,modality,covered,direct_textual,0,1
09d1028be2e7f10a946f,BHR,C4,action,narrower,distributed,0,1
09d1028be2e7f10a946f,BHR,C4,scope,narrower,distributed,0,1
09d1028be2e7f10a946f,BHR,C4,condition,narrower,distributed,0,1
09d1028be2e7f10a946f,BHR,C4,exception,narrower,distributed,0,1
09d1028be2e7f10a946f,BHR,C4,temporal,broader,direct_textual,0,1
09d1028be2e7f10a946f,BHR,C4,consequence,broader,direct_textual,0,1
09f0b1ebe47ca36b5131,BHR,C4,proposition,narrower,direct_textual,0,1
09f0b1ebe47ca36b5131,BHR,C4,addressee,narrower,direct_textual,0,1
09f0b1ebe47ca36b5131,BHR,C4,modality,covered,direct_textual,0,1
09f0b1ebe47ca36b5131,BHR,C4,action,covered,direct_textual,0,1
09f0b1ebe47ca36b5131,BHR,C4,scope,narrower,direct_textual,0,1
09f0b1ebe47ca36b5131,BHR,C4,condition,narrower,direct_textual,0,1
09f0b1ebe47ca36b5131,BHR,C4,exception,uncovered,absent,0,0
09f0b1ebe47ca36b5131,BHR,C4,temporal,broader,direct_textual,0,1
09f0b1ebe47ca36b5131,BHR,C4,consequence,covered,absent,0,0
0a1aa4464547ef5889ca,BHR,C5,addressee,uncovered,absent,0,0
0a1aa4464547ef5889ca,BHR,C5,modality,uncovered,absent,0,0
0a1aa4464547ef5889ca,BHR,C5,action,uncovered,absent,0,0
0a1aa4464547ef5889ca,BHR,C5,scope,uncovered,absent,0,0
0a1aa4464547ef5889ca,BHR,C5,condition,uncovered,absent,0,0
0a1aa4464547ef5889ca,BHR,C5,exception,uncovered,absent,0,0
0a1aa4464547ef5889ca,BHR,C5,temporal,uncovered,absent,0,0
0a1aa4464547ef5889ca,BHR,C5,consequence,uncovered,absent,0,0
0a25559225b4858704c3,KSA,C2,addressee,covered,direct_textual,0,1
0a25559225b4858704c3,KSA,C2,modality,uncovered,absent,0,0
0a25559225b4858704c3,KSA,C2,action,uncovered,absent,0,0
0a25559225b4858704c3,KSA,C2,scope,partial,distributed,0,1
0a25559225b4858704c3,KSA,C2,condition,covered,absent,0,0
0a25559225b4858704c3,KSA,C2,exception,covered,absent,0,0
0a25559225b4858704c3,KSA,C2,temporal,covered,absent,0,0
0a25559225b4858704c3,KSA,C2,consequence,covered,absent,0,0
0ac90fe6eb6a81b97e86,UAE,C5,addressee,uncovered,absent,0,0
0ac90fe6eb6a81b97e86,UAE,C5,modality,uncovered,absent,0,0
0ac90fe6eb6a81b97e86,UAE,C5,action,uncovered,absent,0,0
0ac90fe6eb6a81b97e86,UAE,C5,scope,uncovered,absent,0,0
0ac90fe6eb6a81b97e86,UAE,C5,condition,uncovered,absent,0,0
0ac90fe6eb6a81b97e86,UAE,C5,exception,uncovered,absent,0,0
0ac90fe6eb6a81b97e86,UAE,C5,temporal,uncovered,absent,0,0
0ac90fe6eb6a81b97e86,UAE,C5,consequence,uncovered,absent,0,0
0ad86f8d80253484fde9,QAT,C2,addressee,covered,conceptual,0,1
0ad86f8d80253484fde9,QAT,C2,modality,covered,direct_textual,0,1
0ad86f8d80253484fde9,QAT,C2,action,uncovered,absent,0,0
0ad86f8d80253484fde9,QAT,C2,scope,uncovered,absent,0,0
0ad86f8d80253484fde9,QAT,C2,condition,covered,absent,0,0
0ad86f8d80253484fde9,QAT,C2,exception,covered,absent,0,0
0ad86f8d80253484fde9,QAT,C2,temporal,covered,absent,0,0
0ad86f8d80253484fde9,QAT,C2,consequence,covered,absent,0,0
0b02494f0dc5d8bdf9e3,KWT,C5,addressee,uncovered,absent,0,0
0b02494f0dc5d8bdf9e3,KWT,C5,modality,uncovered,absent,0,0
0b02494f0dc5d8bdf9e3,KWT,C5,action,uncovered,absent,0,0
0b02494f0dc5d8bdf9e3,KWT,C5,scope,uncovered,absent,0,0
0b02494f0dc5d8bdf9e3,KWT,C5,condition,uncovered,absent,0,0
0b02494f0dc5d8bdf9e3,KWT,C5,exception,covered,absent,0,0
0b02494f0dc5d8bdf9e3,KWT,C5,temporal,covered,absent,0,0
0b02494f0dc5d8bdf9e3,KWT,C5,consequence,covered,absent,0,0
0b086f948698bcbc9139,KSA,C5,addressee,uncovered,absent,0,0
0b086f948698bcbc9139,KSA,C5,modality,uncovered,absent,0,0
0b086f948698bcbc9139,KSA,C5,action,uncovered,absent,0,0
0b086f948698bcbc9139,KSA,C5,scope,uncovered,absent,0,0
0b086f948698bcbc9139,KSA,C5,condition,uncovered,absent,0,0
0b086f948698bcbc9139,KSA,C5,exception,uncovered,absent,0,0
0b086f948698bcbc9139,KSA,C5,temporal,uncovered,absent,0,0
0b086f948698bcbc9139,KSA,C5,consequence,uncovered,absent,0,0
0b343955ad39ec1bb809,KWT,C5,addressee,uncovered,absent,0,0
0b343955ad39ec1bb809,KWT,C5,modality,uncovered,absent,0,0
0b343955ad39ec1bb809,KWT,C5,action,uncovered,absent,0,0
0b343955ad39ec1bb809,KWT,C5,scope,uncovered,absent,0,0
0b343955ad39ec1bb809,KWT,C5,condition,uncovered,absent,0,0
0b343955ad39ec1bb809,KWT,C5,exception,uncovered,absent,0,0
0b343955ad39ec1bb809,KWT,C5,temporal,uncovered,absent,0,0
0b343955ad39ec1bb809,KWT,C5,consequence,uncovered,absent,0,0
0ba0ca0789f0560c69ff,BHR,C4,addressee,covered,direct_textual,0,1
0ba0ca0789f0560c69ff,BHR,C4,modality,covered,direct_textual,0,1
0ba0ca0789f0560c69ff,BHR,C4,action,covered,conceptual,0,1
0ba0ca0789f0560c69ff,BHR,C4,scope,narrower,direct_textual,0,1
0ba0ca0789f0560c69ff,BHR,C4,condition,covered,absent,0,0
0ba0ca0789f0560c69ff,BHR,C4,exception,narrower,direct_textual,0,1
0ba0ca0789f0560c69ff,BHR,C4,temporal,covered,absent,0,0
0ba0ca0789f0560c69ff,BHR,C4,consequence,broader,direct_textual,0,1
0bcfe6cdc6a47dc30112,BHR,C2,addressee,covered,direct_textual,0,1
0bcfe6cdc6a47dc30112,BHR,C2,modality,covered,direct_textual,0,1
0bcfe6cdc6a47dc30112,BHR,C2,action,uncovered,absent,0,0
0bcfe6cdc6a47dc30112,BHR,C2,scope,uncovered,absent,0,0
0bcfe6cdc6a47dc30112,BHR,C2,condition,uncovered,absent,0,0
0bcfe6cdc6a47dc30112,BHR,C2,exception,uncovered,absent,0,0
0bcfe6cdc6a47dc30112,BHR,C2,temporal,uncovered,absent,0,0
0bcfe6cdc6a47dc30112,BHR,C2,consequence,uncovered,absent,0,0
0beb20b5307636aad8e5,OMN,C3,addressee,covered,direct_textual,0,1
0beb20b5307636aad8e5,OMN,C3,modality,weaker_modality,distributed,0,1
0beb20b5307636aad8e5,OMN,C3,action,partial,direct_textual,0,1
0beb20b5307636aad8e5,OMN,C3,scope,covered,direct_textual,0,1
0beb20b5307636aad8e5,OMN,C3,condition,uncovered,absent,0,0
0beb20b5307636aad8e5,OMN,C3,exception,narrower,direct_textual,0,1
0beb20b5307636aad8e5,OMN,C3,temporal,uncovered,absent,0,0
0beb20b5307636aad8e5,OMN,C3,consequence,covered,absent,0,0
0c71093735216687926b,BHR,C2,addressee,covered,direct_textual,0,1
0c71093735216687926b,BHR,C2,modality,covered,direct_textual,0,1
0c71093735216687926b,BHR,C2,action,covered,direct_textual,0,1
0c71093735216687926b,BHR,C2,scope,covered,direct_textual,0,1
0c71093735216687926b,BHR,C2,condition,covered,distributed,0,1
0c71093735216687926b,BHR,C2,exception,covered,absent,0,1
0c71093735216687926b,BHR,C2,temporal,partial,direct_textual,0,1
0c71093735216687926b,BHR,C2,consequence,broader,direct_textual,0,1
0cc689323a4cab02f60c,KWT,C5,addressee,uncovered,absent,0,0
0cc689323a4cab02f60c,KWT,C5,modality,uncovered,absent,0,0
0cc689323a4cab02f60c,KWT,C5,action,uncovered,absent,0,0
0cc689323a4cab02f60c,KWT,C5,scope,uncovered,absent,0,0
0cc689323a4cab02f60c,KWT,C5,condition,uncovered,absent,0,0
0cc689323a4cab02f60c,KWT,C5,exception,uncovered,absent,0,0
0cc689323a4cab02f60c,KWT,C5,temporal,uncovered,absent,0,0
0cc689323a4cab02f60c,KWT,C5,consequence,uncovered,absent,0,0
0d2a1cb15f09c3c41457,OMN,C3,addressee,covered,conceptual,0,1
0d2a1cb15f09c3c41457,OMN,C3,modality,weaker_modality,direct_textual,0,1
0d2a1cb15f09c3c41457,OMN,C3,action,partial,direct_textual,0,1
0d2a1cb15f09c3c41457,OMN,C3,scope,narrower,direct_textual,0,1
0d2a1cb15f09c3c41457,OMN,C3,condition,covered,absent,0,0
0d2a1cb15f09c3c41457,OMN,C3,exception,covered,absent,0,0
0d2a1cb15f09c3c41457,OMN,C3,temporal,covered,absent,0,0
0d2a1cb15f09c3c41457,OMN,C3,consequence,covered,absent,0,0
0d2d7828495a9a4bf93d,KSA,C2,addressee,uncovered,conceptual,0,1
0d2d7828495a9a4bf93d,KSA,C2,modality,covered,direct_textual,0,1
0d2d7828495a9a4bf93d,KSA,C2,action,partial,conceptual,0,1
0d2d7828495a9a4bf93d,KSA,C2,scope,uncovered,absent,0,0
0d2d7828495a9a4bf93d,KSA,C2,condition,uncovered,absent,0,1
0d2d7828495a9a4bf93d,KSA,C2,exception,covered,absent,0,0
0d2d7828495a9a4bf93d,KSA,C2,temporal,covered,absent,0,0
0d2d7828495a9a4bf93d,KSA,C2,consequence,covered,absent,0,0
0d41745df483c05b5317,BHR,C2,addressee,uncovered,absent,0,0
0d41745df483c05b5317,BHR,C2,modality,uncovered,absent,0,0
0d41745df483c05b5317,BHR,C2,action,uncovered,absent,0,0
0d41745df483c05b5317,BHR,C2,scope,covered,absent,0,0
0d41745df483c05b5317,BHR,C2,condition,uncovered,absent,0,0
0d41745df483c05b5317,BHR,C2,exception,covered,absent,0,0
0d41745df483c05b5317,BHR,C2,temporal,covered,absent,0,0
0d41745df483c05b5317,BHR,C2,consequence,covered,absent,0,0
0d78769d98f031900da1,QAT,C4,addressee,covered,direct_textual,0,1
0d78769d98f031900da1,QAT,C4,modality,covered,direct_textual,0,1
0d78769d98f031900da1,QAT,C4,action,covered,distributed,0,1
0d78769d98f031900da1,QAT,C4,scope,narrower,direct_textual,0,1
0d78769d98f031900da1,QAT,C4,condition,uncovered,absent,0,0
0d78769d98f031900da1,QAT,C4,exception,broader,direct_textual,0,1
0d78769d98f031900da1,QAT,C4,temporal,covered,absent,0,0
0d78769d98f031900da1,QAT,C4,consequence,covered,absent,0,0
0dee1b11cf0a5691c982,OMN,C5,addressee,uncovered,absent,0,0
0dee1b11cf0a5691c982,OMN,C5,modality,uncovered,absent,0,0
0dee1b11cf0a5691c982,OMN,C5,action,uncovered,absent,0,0
0dee1b11cf0a5691c982,OMN,C5,scope,uncovered,absent,0,0
0dee1b11cf0a5691c982,OMN,C5,condition,uncovered,absent,0,0
0dee1b11cf0a5691c982,OMN,C5,exception,uncovered,absent,0,0
0dee1b11cf0a5691c982,OMN,C5,temporal,uncovered,absent,0,0
0dee1b11cf0a5691c982,OMN,C5,consequence,uncovered,absent,0,0
0e12bdfa9ee3f6c81d5d,OMN,C2,addressee,uncovered,absent,0,0
0e12bdfa9ee3f6c81d5d,OMN,C2,modality,uncovered,absent,0,0
0e12bdfa9ee3f6c81d5d,OMN,C2,action,uncovered,direct_textual,1,1
0e12bdfa9ee3f6c81d5d,OMN,C2,scope,uncovered,direct_textual,1,1
0e12bdfa9ee3f6c81d5d,OMN,C2,condition,uncovered,direct_textual,1,1
0e12bdfa9ee3f6c81d5d,OMN,C2,exception,covered,absent,0,0
0e12bdfa9ee3f6c81d5d,OMN,C2,temporal,covered,absent,0,0
0e12bdfa9ee3f6c81d5d,OMN,C2,consequence,covered,absent,0,0
0e4d9c894780894b700b,KSA,C2,addressee,covered,conceptual,0,1
0e4d9c894780894b700b,KSA,C2,modality,uncovered,absent,0,0
0e4d9c894780894b700b,KSA,C2,action,uncovered,absent,0,0
0e4d9c894780894b700b,KSA,C2,scope,uncovered,absent,0,0
0e4d9c894780894b700b,KSA,C2,condition,uncovered,absent,0,0
0e4d9c894780894b700b,KSA,C2,exception,uncovered,absent,0,0
0e4d9c894780894b700b,KSA,C2,temporal,uncovered,absent,0,0
0e4d9c894780894b700b,KSA,C2,consequence,uncovered,absent,0,0
0e5cfc41060bfbeea53e,OMN,C2,addressee,covered,direct_textual,1,1
0e5cfc41060bfbeea53e,OMN,C2,modality,covered,direct_textual,1,1
0e5cfc41060bfbeea53e,OMN,C2,action,partial,direct_textual,1,1
0e5cfc41060bfbeea53e,OMN,C2,scope,uncovered,absent,1,0
0e5cfc41060bfbeea53e,OMN,C2,condition,broader,direct_textual,1,1
0e5cfc41060bfbeea53e,OMN,C2,exception,covered,absent,0,0
0e5cfc41060bfbeea53e,OMN,C2,temporal,covered,absent,0,0
0e5cfc41060bfbeea53e,OMN,C2,consequence,covered,absent,0,0
0e675f182c5bbb66ba89,OMN,C5,addressee,uncovered,absent,0,0
0e675f182c5bbb66ba89,OMN,C5,modality,uncovered,absent,0,0
0e675f182c5bbb66ba89,OMN,C5,action,uncovered,absent,0,0
0e675f182c5bbb66ba89,OMN,C5,scope,uncovered,absent,0,0
0e675f182c5bbb66ba89,OMN,C5,condition,uncovered,absent,0,0
0e675f182c5bbb66ba89,OMN,C5,exception,uncovered,absent,0,0
0e675f182c5bbb66ba89,OMN,C5,temporal,uncovered,absent,0,0
0e675f182c5bbb66ba89,OMN,C5,consequence,uncovered,absent,0,0
0e7bad0199cda9862e26,BHR,C4,addressee,narrower,direct_textual,1,1
0e7bad0199cda9862e26,BHR,C4,modality,covered,direct_textual,1,1
0e7bad0199cda9862e26,BHR,C4,action,partial,distributed,1,1
0e7bad0199cda9862e26,BHR,C4,scope,covered,absent,0,0
0e7bad0199cda9862e26,BHR,C4,condition,uncovered,absent,1,0
0e7bad0199cda9862e26,BHR,C4,exception,covered,absent,1,0
0e7bad0199cda9862e26,BHR,C4,temporal,broader,direct_textual,1,1
0e7bad0199cda9862e26,BHR,C4,consequence,covered,absent,1,0
0ec275d2b20021aa3a86,KSA,C2,addressee,covered,direct_textual,1,1
0ec275d2b20021aa3a86,KSA,C2,modality,covered,direct_textual,1,1
0ec275d2b20021aa3a86,KSA,C2,action,covered,direct_textual,1,1
0ec275d2b20021aa3a86,KSA,C2,scope,uncovered,absent,0,0
0ec275d2b20021aa3a86,KSA,C2,condition,uncovered,absent,0,0
0ec275d2b20021aa3a86,KSA,C2,exception,partial,distributed,1,1
0ec275d2b20021aa3a86,KSA,C2,temporal,covered,absent,0,0
0ec275d2b20021aa3a86,KSA,C2,consequence,covered,absent,0,0
0ecd4621874c97c9808e,UAE,C5,addressee,uncovered,absent,0,0
0ecd4621874c97c9808e,UAE,C5,modality,uncovered,absent,0,0
0ecd4621874c97c9808e,UAE,C5,action,uncovered,absent,0,0
0ecd4621874c97c9808e,UAE,C5,scope,uncovered,absent,0,0
0ecd4621874c97c9808e,UAE,C5,condition,uncovered,absent,0,0
0ecd4621874c97c9808e,UAE,C5,exception,uncovered,absent,0,0
0ecd4621874c97c9808e,UAE,C5,temporal,uncovered,absent,0,0
0ecd4621874c97c9808e,UAE,C5,consequence,uncovered,absent,0,0
0f1a495fa2d1964b2407,OMN,C4,addressee,covered,conceptual,1,1
0f1a495fa2d1964b2407,OMN,C4,modality,covered,direct_textual,1,1
0f1a495fa2d1964b2407,OMN,C4,action,covered,direct_textual,1,1
0f1a495fa2d1964b2407,OMN,C4,scope,broader,direct_textual,1,1
0f1a495fa2d1964b2407,OMN,C4,condition,covered,absent,0,0
0f1a495fa2d1964b2407,OMN,C4,exception,narrower,direct_textual,1,1
0f1a495fa2d1964b2407,OMN,C4,temporal,covered,absent,0,0
0f1a495fa2d1964b2407,OMN,C4,consequence,covered,absent,0,0
0f588f87ab5dba1a5e04,UAE,C2,addressee,covered,direct_textual,0,1
0f588f87ab5dba1a5e04,UAE,C2,modality,covered,direct_textual,0,1
0f588f87ab5dba1a5e04,UAE,C2,action,uncovered,direct_textual,0,1
0f588f87ab5dba1a5e04,UAE,C2,scope,covered,conceptual,0,1
0f588f87ab5dba1a5e04,UAE,C2,condition,uncovered,absent,0,0
0f588f87ab5dba1a5e04,UAE,C2,exception,covered,absent,0,0
0f588f87ab5dba1a5e04,UAE,C2,temporal,uncovered,absent,0,1
0f588f87ab5dba1a5e04,UAE,C2,consequence,covered,absent,0,0
0f6f1769a28255fb2529,UAE,C3,addressee,broader,direct_textual,1,1
0f6f1769a28255fb2529,UAE,C3,modality,weaker_modality,direct_textual,1,1
0f6f1769a28255fb2529,UAE,C3,action,partial,distributed,1,1
0f6f1769a28255fb2529,UAE,C3,scope,partial,direct_textual,1,1
0f6f1769a28255fb2529,UAE,C3,condition,covered,absent,1,0
0f6f1769a28255fb2529,UAE,C3,exception,covered,absent,1,0
0f6f1769a28255fb2529,UAE,C3,temporal,covered,absent,1,0
0f6f1769a28255fb2529,UAE,C3,consequence,covered,absent,1,0
0f72a90ce29132d2a5a8,QAT,C5,addressee,uncovered,absent,0,0
0f72a90ce29132d2a5a8,QAT,C5,modality,uncovered,absent,0,0
0f72a90ce29132d2a5a8,QAT,C5,action,uncovered,absent,0,0
0f72a90ce29132d2a5a8,QAT,C5,scope,uncovered,absent,0,0
0f72a90ce29132d2a5a8,QAT,C5,condition,uncovered,absent,0,0
0f72a90ce29132d2a5a8,QAT,C5,exception,uncovered,absent,0,0
0f72a90ce29132d2a5a8,QAT,C5,temporal,uncovered,absent,0,0
0f72a90ce29132d2a5a8,QAT,C5,consequence,uncovered,absent,0,0
0fc19e39523744b6a4e7,BHR,C5,addressee,uncovered,absent,0,0
0fc19e39523744b6a4e7,BHR,C5,modality,uncovered,absent,0,0
0fc19e39523744b6a4e7,BHR,C5,action,uncovered,absent,0,0
0fc19e39523744b6a4e7,BHR,C5,scope,uncovered,absent,0,0
0fc19e39523744b6a4e7,BHR,C5,condition,uncovered,absent,0,0
0fc19e39523744b6a4e7,BHR,C5,exception,uncovered,absent,0,0
0fc19e39523744b6a4e7,BHR,C5,temporal,uncovered,absent,0,0
0fc19e39523744b6a4e7,BHR,C5,consequence,uncovered,absent,0,0
1026c745bb2e9edf634a,KWT,C5,addressee,uncovered,absent,0,0
1026c745bb2e9edf634a,KWT,C5,modality,uncovered,absent,0,0
1026c745bb2e9edf634a,KWT,C5,action,uncovered,absent,0,0
1026c745bb2e9edf634a,KWT,C5,scope,uncovered,absent,0,0
1026c745bb2e9edf634a,KWT,C5,condition,uncovered,absent,0,0
1026c745bb2e9edf634a,KWT,C5,exception,uncovered,absent,0,0
1026c745bb2e9edf634a,KWT,C5,temporal,uncovered,absent,0,0
1026c745bb2e9edf634a,KWT,C5,consequence,uncovered,absent,0,0
10a3706af380f07532b9,OMN,C5,addressee,uncovered,absent,0,0
10a3706af380f07532b9,OMN,C5,modality,uncovered,absent,0,0
10a3706af380f07532b9,OMN,C5,action,uncovered,absent,0,0
10a3706af380f07532b9,OMN,C5,scope,uncovered,absent,0,0
10a3706af380f07532b9,OMN,C5,condition,uncovered,absent,0,0
10a3706af380f07532b9,OMN,C5,exception,covered,absent,0,0
10a3706af380f07532b9,OMN,C5,temporal,covered,absent,0,0
10a3706af380f07532b9,OMN,C5,consequence,covered,absent,0,0
10d70004a661a589878e,KSA,C3,addressee,covered,direct_textual,0,1
10d70004a661a589878e,KSA,C3,modality,weaker_modality,conceptual,0,1
10d70004a661a589878e,KSA,C3,action,covered,distributed,0,1
10d70004a661a589878e,KSA,C3,scope,narrower,direct_textual,0,1
10d70004a661a589878e,KSA,C3,condition,broader,direct_textual,0,1
10d70004a661a589878e,KSA,C3,exception,covered,absent,0,0
10d70004a661a589878e,KSA,C3,temporal,covered,absent,0,0
10d70004a661a589878e,KSA,C3,consequence,covered,absent,0,0
10ea62505b6b759302bf,UAE,C2,addressee,covered,direct_textual,1,1
10ea62505b6b759302bf,UAE,C2,modality,covered,direct_textual,1,1
10ea62505b6b759302bf,UAE,C2,action,uncovered,direct_textual,1,1
10ea62505b6b759302bf,UAE,C2,scope,covered,absent,0,0
10ea62505b6b759302bf,UAE,C2,condition,uncovered,absent,0,0
10ea62505b6b759302bf,UAE,C2,exception,uncovered,absent,0,0
10ea62505b6b759302bf,UAE,C2,temporal,uncovered,absent,0,0
10ea62505b6b759302bf,UAE,C2,consequence,covered,absent,0,0
113a50bd7cc1ec2338e1,KSA,C4,addressee,covered,conceptual,0,1
113a50bd7cc1ec2338e1,KSA,C4,modality,covered,direct_textual,0,1
113a50bd7cc1ec2338e1,KSA,C4,action,covered,direct_textual,0,1
113a50bd7cc1ec2338e1,KSA,C4,scope,narrower,direct_textual,0,1
113a50bd7cc1ec2338e1,KSA,C4,condition,narrower,direct_textual,0,1
113a50bd7cc1ec2338e1,KSA,C4,exception,narrower,direct_textual,0,1
113a50bd7cc1ec2338e1,KSA,C4,temporal,covered,conceptual,0,1
113a50bd7cc1ec2338e1,KSA,C4,consequence,covered,absent,0,0
115ed12dc447e329f0c7,KSA,C4,addressee,narrower,direct_textual,0,1
115ed12dc447e329f0c7,KSA,C4,modality,covered,direct_textual,0,1
115ed12dc447e329f0c7,KSA,C4,action,partial,distributed,0,1
115ed12dc447e329f0c7,KSA,C4,scope,uncovered,absent,0,0
115ed12dc447e329f0c7,KSA,C4,condition,narrower,direct_textual,0,1
115ed12dc447e329f0c7,KSA,C4,exception,narrower,direct_textual,0,1
115ed12dc447e329f0c7,KSA,C4,temporal,narrower,direct_textual,0,1
115ed12dc447e329f0c7,KSA,C4,consequence,covered,absent,0,0
118b97b9930785079cf6,OMN,C5,addressee,uncovered,absent,0,0
118b97b9930785079cf6,OMN,C5,modality,uncovered,absent,0,0
118b97b9930785079cf6,OMN,C5,action,uncovered,absent,0,0
118b97b9930785079cf6,OMN,C5,scope,uncovered,absent,0,0
118b97b9930785079cf6,OMN,C5,condition,uncovered,absent,0,0
118b97b9930785079cf6,OMN,C5,exception,uncovered,absent,0,0
118b97b9930785079cf6,OMN,C5,temporal,uncovered,absent,0,0
118b97b9930785079cf6,OMN,C5,consequence,uncovered,absent,0,0
135672e25141394c8227,BHR,C2,addressee,covered,direct_textual,1,1
135672e25141394c8227,BHR,C2,modality,uncovered,absent,1,0
135672e25141394c8227,BHR,C2,action,uncovered,absent,1,0
135672e25141394c8227,BHR,C2,scope,covered,absent,0,0
135672e25141394c8227,BHR,C2,condition,covered,conceptual,1,1
135672e25141394c8227,BHR,C2,exception,covered,absent,1,0
135672e25141394c8227,BHR,C2,temporal,covered,absent,1,0
135672e25141394c8227,BHR,C2,consequence,covered,absent,1,0
136fd16b4f79c9d33fab,KWT,C4,addressee,narrower,conceptual,1,1
136fd16b4f79c9d33fab,KWT,C4,modality,covered,direct_textual,1,1
